Date,Close,High,Low,Open,Volume
2018-02-27,93.87578582763672,95.45158176929588,93.86778515966034,95.11562694694706,17563300
2018-02-28,92.38797760009766,94.77966466210873,92.25999132519813,94.24373586709032,17735600
2018-03-01,90.73220825195312,93.29987381342154,90.10829031587775,92.3719975784876,18690000
2018-03-02,90.64421081542969,90.83618413891507,88.88444212758283,89.90030732136167,18353700
2018-03-05,92.0360107421875,92.7319222998892,89.50034246719738,89.6283287272109,13933000
2018-03-06,92.11601257324219,92.64394068121823,91.44409685987483,92.49995917854817,10674400
2018-03-07,91.77204132080078,92.06799884010276,90.47620801957957,90.98814080711185,13006500
2018-03-08,91.78004455566406,92.17199790090042,90.55620492913118,92.07600820564893,11173700
2018-03-09,94.41969299316406,94.4516895547893,92.52393791022932,93.2278500605444,15366600
2018-03-12,94.11575317382812,94.98763676302035,93.78779293022431,94.38771484662233,12339300
2018-03-13,92.98790740966797,94.7636774566365,92.65195256367987,94.54770212512844,13312300
2018-03-14,91.94805145263672,93.25988052845291,91.66808904671059,93.23588462261964,12905100
2018-03-15,92.17998504638672,92.78790752861173,91.8520309604329,92.68392327749862,8748000
2018-03-16,92.3399658203125,93.26784170169906,92.25997136444663,92.25997136444663,19888900
2018-03-19,91.61206817626953,92.34797087315052,90.62819972565536,92.06800855398066,13214900
2018-03-20,91.70005798339844,92.3479716565048,91.54807582196523,91.88403671053973,9921200
2018-03-21,91.78004455566406,93.29184716523065,91.35610074806465,91.83603701888057,13633000
2018-03-22,87.94855499267578,90.86817635540511,87.62060083505108,90.54821676311448,22550400
2018-03-23,85.59685516357422,88.72444471054358,85.39688120447038,88.20451119632938,23081500
2018-03-26,88.23652648925781,88.91644297669177,86.90870229240835,87.34064686807424,20217500
2018-03-27,86.52473449707031,89.34037136735616,85.82882899829396,88.84443373267415,18039900
2018-03-28,86.38876342773438,87.32464023354825,85.30890510543206,86.61273331944486,19189300
2018-03-29,87.96455383300781,88.61246756454018,86.21277984452821,86.78870587376652,13274600
2018-04-02,86.26876068115234,88.57246448746737,84.8529478024551,87.95654130485984,18822500
2018-04-03,87.45262145996094,87.5886023002488,85.79683716743496,86.67672144945023,14050700
2018-04-04,88.78043365478516,88.95641170825425,85.60484633369464,85.66883946272353,15302600
2018-04-05,89.9461669921875,90.70992523746082,89.55223214447206,89.74517894874741,16627000
2018-04-06,87.70314025878906,89.68086801666341,86.68212369032157,88.87691583770155,18906000
2018-04-09,88.75631713867188,90.83051512391162,88.34629983143424,88.44277629598075,15974300
2018-04-10,90.45266723632812,90.74209053021072,89.5763561149423,90.14716146296942,13951400
2018-04-11,88.93319702148438,89.88989599493883,88.85279689233522,89.76930806855245,14503300
2018-04-12,91.14405822753906,91.96408672868807,89.640665486153,89.68890065278876,16435500
2018-04-13,88.67591857910156,92.57508501519057,87.6709784598174,92.47056731723768,39152800
2018-04-16,88.60357666015625,89.61655821171118,88.26591818752757,89.19046450096515,16580500
2018-04-17,88.60357666015625,89.97833427043207,88.42670618392154,89.5361642135142,15501400
2018-04-18,87.8880615234375,89.29497798973253,87.54236180351539,88.86084302980693,16081400
2018-04-19,89.81752014160156,89.93811417064461,88.03274568603224,88.05686326510744,17911000
2018-04-20,89.6165542602539,90.6375708730407,89.14221926456939,90.28383606983738,15584400
2018-04-23,89.18241119384766,90.00243967836978,88.94122309822276,89.69694007309057,11285800
2018-04-24,88.76436614990234,90.76620542860137,88.10511945161123,89.8416591634961,16453100
2018-04-25,88.42669677734375,88.86083168182813,87.30920376037533,88.65180240181678,13548200
2018-04-26,88.51514434814453,89.0939909681684,87.904138901045,88.41063276040043,10299500
2018-04-27,87.9523696899414,88.56337506396852,87.73529916655818,88.0729637436356,9384000
2018-04-30,87.45391082763672,88.67592148762144,87.4297932453697,88.2337453671662,13744900
2018-05-01,87.45391082763672,87.60666369355178,86.45701191403607,87.18860515536358,10503400
2018-05-02,86.76251220703125,88.02471680301333,86.60976547356084,86.91526507416964,12162100
2018-05-03,86.21580505371094,86.64189860411003,84.55966600614721,86.49718700834556,15379100
2018-05-04,87.17253875732422,87.42176198074148,85.20285828766758,85.56463433028415,11967900
2018-05-07,87.92826843261719,88.17749169183796,87.11627486288342,87.43785702122378,9356700
2018-05-08,89.23065948486328,89.51204154870344,87.85590185838517,88.05688992308083,12543200
2018-05-09,91.17620849609375,91.36111403996262,89.26279861680693,89.5924219143427,11368100
2018-05-10,91.88372039794922,92.00431448450723,90.64563296771561,90.9993739859738,9159700
2018-05-11,91.53800964355469,92.23745035477585,91.38525674332185,92.04449738595457,10253000
2018-05-14,91.5701675415039,92.21332569670022,91.4415322302631,91.73899678725553,8710700
2018-05-15,90.8707046508789,91.57818642262987,90.50088742185805,91.57818642262987,11536200
2018-05-16,91.11993408203125,91.40132224253175,90.54912878940902,90.75815806662797,7571100
2018-05-17,90.81442260742188,91.1762047092278,90.20341733350573,91.00736938151796,8617200
2018-05-18,89.34320831298828,90.68581318667269,89.11006143233253,90.64561312206462,11806300
2018-05-21,90.16323852539062,90.47677938598093,89.97832682453738,90.08284453384641,9441900
2018-05-22,90.85465240478516,91.88371038171871,90.27580575934267,90.32404093523976,11507600
2018-05-23,90.43659210205078,90.66169776364933,89.33518138156225,90.45267458283311,11453900
2018-05-24,89.42362976074219,90.16326450997731,88.5312420899826,90.15522326840492,14084800
2018-05-25,88.9653549194336,89.30301337713458,88.59553150347315,88.80456079647935,8283500
2018-05-29,85.16266632080078,87.79158761015526,84.3828316181526,87.77551126317051,30643800
2018-05-30,87.10821533203125,87.30920337208379,85.74149911314136,86.53741003432226,17490800
2018-05-31,86.03092193603516,86.97958572551755,85.55658697445986,86.78663279182513,19808200
2018-06-01,87.14842987060547,87.5825648452776,86.66605972108172,87.10018856208463,13594200
2018-06-04,87.18862915039062,87.8398347191571,87.04391748329469,87.6227641516784,9415400
2018-06-05,86.69818878173828,87.07604723819159,86.07914838310262,87.01977083831562,10415200
2018-06-06,88.72416687011719,89.02966650346241,87.21273891519587,87.35745055913175,15453600
2018-06-07,89.07789611816406,89.64066014091794,88.45884955946697,89.38339571142076,13444400
2018-06-08,89.32711791992188,89.35123550142656,88.48296576525156,88.93318311012067,10383200
2018-06-11,89.10201263427734,89.97028237357021,89.05377133742702,89.33515947910605,12642900
2018-06-12,88.58749389648438,89.66478688835376,88.04884126688123,89.35124602453097,15294100
2018-06-13,88.41062927246094,89.60047515897392,88.09708838792922,88.80456415467562,14979700
2018-06-14,86.8509521484375,88.7241621810334,86.64996410546374,88.65984453520142,20487300
2018-06-15,86.74644470214844,87.13233832816705,85.43599867405257,86.66605070786694,26028600
2018-06-18,86.9715805053711,87.14845103433842,85.77369301418884,86.23194568757204,9786800
2018-06-19,86.4650650024414,86.73036457740508,85.70130670186334,85.94249482492353,12707200
2018-06-20,86.45700073242188,87.34134672529065,86.37660675737328,86.97152953313342,8876900
2018-06-21,86.4328842163086,86.99564818223728,85.64500853034124,86.10326094078808,11048700
2018-06-22,85.0179443359375,87.12430128788941,84.82499752721219,86.9554720635462,19478900
2018-06-25,84.24615478515625,84.97774812379714,83.5788729632259,84.94559543227624,16907600
2018-06-26,84.30242919921875,84.58381124587798,82.89551283225404,84.18183514103092,17086800
2018-06-27,83.00001525878906,85.15460718852418,82.99198015381955,84.15770827586104,16276800
2018-06-28,84.35872650146484,84.78482029674532,83.21711555303973,83.35378599045609,14491300
2018-06-29,83.77179718017578,85.94247129234182,83.73160325978407,85.76560086835046,18972400
2018-07-02,84.47928619384766,84.48732129842176,83.11256397513353,83.3859108723434,11130000
2018-07-03,83.29750061035156,85.0420756777908,83.2251417118311,84.74461724406628,8311700
2018-07-05,83.83907318115234,84.37256194932452,83.68549018460224,84.17048165575908,10723400
2018-07-06,84.1139144897461,84.46957784358084,82.61043634290209,83.35409664337494,12173700
2018-07-09,86.71670532226562,86.86220339832319,84.63931989394483,84.63931989394483,13900800
2018-07-10,86.18317413330078,87.62198430776519,86.11042204752508,87.31481842759938,14575900
2018-07-11,85.9972915649414,86.53886528628098,85.85179350295452,85.93262438916916,10186500
2018-07-12,86.36911010742188,86.94301736038118,85.65778974466967,86.82985289737516,12456800
2018-07-13,85.97303771972656,87.13702214527261,84.9868849333057,86.73286157162478,21289100
2018-07-16,89.38414764404297,89.5377244576372,86.47419295240901,86.5307751820491,24662600
2018-07-17,89.31946563720703,89.66704389496392,88.71322492021241,89.47304859228551,14821900
2018-07-18,90.15206146240234,90.62897417202237,89.0769927980906,89.25482444686412,14244900
2018-07-19,88.82640075683594,89.79638356167324,88.69707259412442,89.77213491660235,16775300
2018-07-20,89.94998168945312,90.32180869951218,88.73749989565137,88.9153315454625,13578100
2018-07-23,91.62319946289062,92.34260478002636,89.66706379533056,89.77214332281078,18140000
2018-07-24,92.26982116699219,92.77906105425923,91.67974426558894,91.78482991716666,14000400
2018-07-25,93.10242462158203,93.37725083564875,91.64744417358,92.05160472391383,13329100
2018-07-26,92.835693359375,93.43384935136642,92.61744933763545,93.29643622038219,11897800
2018-07-27,93.78948974609375,94.007739881488,92.80333708572007,93.10241809211215,12802700
2018-07-30,94.35530090332031,95.06662107167885,93.81372121608243,93.99155279992182,13411600
2018-07-31,92.91651153564453,94.63823949144378,92.81143200874162,94.63823949144378,15843800
2018-08-01,93.49039459228516,94.32296409995485,93.18322871543698,93.56314051027627,13531600
2018-08-02,93.8864974975586,93.96732837458822,92.4153533344171,92.60934867268834,11058100
2018-08-03,94.64632415771484,94.6786577450068,93.71675973282612,93.76525703026346,11016100
2018-08-06,94.67057037353516,95.00197882092041,93.91074655869971,94.40382292785881,9857400
2018-08-07,95.0181655883789,95.61632158777722,94.84033392631412,95.17174243261526,10562100
2018-08-08,95.2121353149414,95.60012595766003,94.7998898609278,94.84030837941935,8997100
2018-08-09,94.47657012939453,95.15556307591314,94.33107208135488,94.98581638103367,9694200
2018-08-10,93.54701232910156,93.72483780738308,92.69827262825287,93.36109574530572,12630600
2018-08-13,92.0596694946289,93.66822640581887,92.00308727665737,93.40956395694913,10336300
2018-08-14,92.67402648925781,92.98927126279509,91.86570529208505,92.36686048745132,10597600
2018-08-15,91.90611267089844,92.41535894439957,91.31604168246191,92.0031134294227,10152100
2018-08-16,92.77102661132812,93.20752082383845,92.39112080631146,92.4315331683762,10118600
2018-08-17,92.77102661132812,93.01352545172331,92.39112080631146,92.66594706955777,8505100
2018-08-20,92.64976501464844,92.99734332799785,92.23751953439668,92.6255102018097,8618700
2018-08-21,93.21559143066406,94.08049478348767,92.85992816397,93.25600995351593,10976700
2018-08-22,92.93268585205078,93.28834914010143,92.77910285639234,93.20751208954366,8314700
2018-08-23,92.73867797851562,93.07817134382312,92.49617919358154,92.92458836889818,9265400
2018-08-24,92.69825744628906,93.13475154949433,92.51234089294233,92.9407562259587,8845700
2018-08-27,94.33914947509766,94.79989222921131,93.09433431186072,93.13475283136201,13768000
2018-08-28,93.8783950805664,94.59780023608535,93.74098199850087,94.57355159419136,8302600
2018-08-29,93.57124328613281,94.06431960319026,93.24791364375088,94.04814972922117,7221700
2018-08-30,93.11050415039062,93.7975758126448,92.94075746915138,93.43382763827478,8991800
2018-08-31,92.617431640625,92.82759068303207,92.0031058876647,92.81951191240137,13065700
2018-09-04,93.07817077636719,93.15091671120375,91.84951931845877,92.42342652783695,10174200
2018-09-05,92.6255111694336,93.52274807682497,92.3506849577284,92.95692577801984,11462400
2018-09-06,92.22944641113281,92.71443789102547,91.74445493124017,92.55277612006167,9877600
2018-09-07,92.40726470947266,92.77100672509263,91.84952119632169,92.55276274912072,10955600
2018-09-10,91.91419982910156,92.93268623370128,91.87378747065782,92.83568547283426,8276900
2018-09-11,92.4961929321289,92.61744234260524,91.4857914564948,91.77678757483751,9333800
2018-09-12,91.40495300292969,92.85992730716092,91.21903643332757,92.35068722573008,10800800
2018-09-13,91.76062774658203,92.25370421404928,91.07355590130857,91.63938448982933,12470800
2018-09-14,91.74446105957031,92.54469736319729,91.52621703749084,91.99503867140261,10337900
2018-09-17,92.01927185058594,92.49618451050375,91.58278387981457,91.97885949544077,9561300
2018-09-18,92.39109802246094,92.68209409237421,91.79293600819467,92.41534666712035,7944200
2018-09-19,95.0747299194336,95.43038700956389,92.5042685769891,92.5042685769891,16052800
2018-09-20,95.89112854003906,96.38420489754559,95.44655564141877,95.78604901861983,15590000
2018-09-21,95.2606430053711,96.37613010074121,95.17172718858069,96.29529305493122,24788200
2018-09-24,94.34725189208984,95.75372905990916,94.11283800295307,95.18790668406271,12492500
2018-09-25,94.08049011230469,95.35763890020291,94.02390788332188,94.60590004828818,9308300
2018-09-26,92.97309112548828,94.46849010883746,92.68210120025886,94.37148935576056,14023600
2018-09-27,92.56893920898438,93.5712619166358,92.27794925660308,93.29642950744066,13283000
2018-09-28,91.21094512939453,92.34259584281386,90.95228263778442,91.86568937925158,15815100
2018-10-01,91.74446105957031,92.64169813245576,91.37263402791534,91.63938151812489,10146300
2018-10-02,92.12433624267578,92.2455856140803,91.18668101527997,91.63125998809682,13753100
2018-10-03,92.98925018310547,93.49041143186506,92.53659238874192,92.90841931511197,17142000
2018-10-04,93.82767486572266,95.08120752298856,92.9648561862517,93.24161321431227,16357400
2018-10-05,93.29856872558594,94.50325795774961,92.81017482100376,94.2834856688368,13777600
2018-10-08,93.86833953857422,94.24277025625528,92.26479510598898,92.99737964501087,14370900
2018-10-09,93.21715545654297,93.63228774618439,92.52527244726446,93.33925391940053,14069500
2018-10-10,90.73454284667969,93.56719573973457,90.73454284667969,93.36370031080067,23086400
2018-10-11,88.01582336425781,90.73452498903934,87.40533719760708,90.3275342112722,33705600
2018-10-12,87.05534362792969,90.2135967180607,85.95646953335007,89.83916586710257,32075700
2018-10-15,86.55879974365234,88.60189528388322,86.54252284425101,87.25882441145757,18903200
2018-10-16,88.41468811035156,88.54492194365739,86.87626330516733,87.22627565932066,19302800
2018-10-17,89.39962005615234,90.18918337345299,88.09725045502206,88.21934275341856,18794500
2018-10-18,87.98326873779297,89.4077365470972,87.75535488193418,88.74027187914497,17582500
2018-10-19,87.83676147460938,88.9030754323664,87.31580751329011,87.62512451002846,15234500
2018-10-22,86.5750961303711,88.18677645629933,86.37160070061941,88.03212415261567,16199100
2018-10-23,85.67156219482422,86.41228842129378,84.40988824849798,84.81687904277267,21407500
2018-10-24,84.076171875,85.49249831666651,83.7668610597496,85.27272598665473,23168900
2018-10-25,85.35409545898438,86.2006369133489,84.42615710154713,84.80058782383009,17464700
2018-10-26,84.18197631835938,85.10991485366623,83.62033323237058,84.65408714093635,19174900
2018-10-29,85.34596252441406,86.79484866005735,84.4098825190824,85.02851022324217,18445200
2018-10-30,86.85183715820312,87.07975723042877,85.35411394469934,86.04599708594156,18019700
2018-10-31,88.74024200439453,89.92866021303566,87.73904844461534,87.97510377591064,20860000
2018-11-01,88.70772552490234,89.71706106135363,88.17049463941528,89.22867329921186,13065000
2018-11-02,88.2193374633789,90.19731331123911,87.49489422212278,89.45659316790218,19009200
2018-11-05,88.79723358154297,88.9600335979879,88.25186749937015,88.40652596244642,10276400
2018-11-06,89.2123794555664,89.2693579174585,87.71465633715313,88.45537634175045,10825000
2018-11-07,90.7426528930664,90.94614825133826,89.0088684660715,89.83913300552454,12679600
2018-11-08,91.47523498535156,91.92292727607794,90.35194279705505,90.36008435057346,11662500
2018-11-09,90.58799743652344,91.45895735039197,90.21356671011306,91.35314199624959,10432200
2018-11-12,88.68330383300781,91.11711359014438,88.39841147971738,90.69383962795213,13279700
2018-11-13,89.20423126220703,90.44962819691226,88.80538205864545,88.80538205864545,13746100
2018-11-14,87.3646240234375,90.11587888421653,86.2657503896752,89.72517129496936,18361400
2018-11-15,89.59495544433594,89.60309699927735,86.94137366043644,88.10536760958547,19100000
2018-11-16,89.52982330322266,90.15659253492625,88.35769416802032,89.09027254870203,13798600
2018-11-19,90.21358489990234,90.5147541263346,89.15540630437494,89.50541865118598,13987000
2018-11-20,88.27630615234375,89.93682943899813,87.89373999906117,89.35890322127123,18936200
2018-11-21,87.61698150634766,89.22052629918075,87.61698150634766,88.7484154668385,10619600
2018-11-23,86.81114196777344,87.41348663433172,86.33088957740556,86.88439733348768,6488400
2018-11-26,88.93561553955078,89.52168318096103,87.46230488262064,87.68208335324232,13948300
2018-11-27,89.31005096435547,89.56238324150468,88.42280790213776,88.52862947140885,9238200
2018-11-28,90.30311584472656,90.67754661540859,88.61817427156419,89.3751773673436,13977300
2018-11-29,89.5868148803711,90.18916574896213,89.24494409129201,89.75775027491063,11144300
2018-11-30,90.5066146850586,90.6124300557473,89.19610383260505,89.41587612870828,18652700
2018-12-03,91.36129760742188,91.89038691588016,90.95430678709813,91.47525454029756,16034500
2018-12-04,87.28325653076172,90.84035242659981,86.87626569891299,90.84035242659981,23555900
2018-12-06,85.62271118164062,85.76108653845384,83.74240979891762,85.47619427143086,27213900
2018-12-07,84.076171875,87.07976638301596,83.7668610597496,85.59831991386906,19248600
2018-12-10,82.50517272949219,84.23895124417626,80.81208956734291,83.73428664347605,23636400
2018-12-11,81.69933319091797,84.3773333268226,81.56909315759401,83.94591787407691,16860700
2018-12-12,82.2284164428711,83.75870578711597,81.44699487163794,82.74937036721315,22621500
2018-12-13,82.30982208251953,83.0017052043056,81.94352663438329,82.6598344208612,17250900
2018-12-14,81.6341781616211,82.97724843084961,81.28416598491529,81.38998130896721,19879500
2018-12-17,80.59230041503906,81.85396786303244,80.12833126393706,81.21092180971822,25113500
2018-12-18,80.20972442626953,82.12257939136123,79.86785374352498,80.92602579157028,20837200
2018-12-19,79.19227600097656,81.87027639252888,78.63062667147727,80.10393769071369,28767900
2018-12-20,78.50851440429688,79.99810206276351,77.88989292606982,78.63875442719905,31825200
2018-12-21,76.65264892578125,80.12021242287003,76.26194121945935,78.69574456443958,41313900
2018-12-24,75.000244140625,76.69332690788596,75.000244140625,75.61073017793865,17009300
2018-12-26,78.10966491699219,78.10966491699219,74.16185583741894,75.44794811304804,22542900
2018-12-27,78.9887466430664,79.0782850834999,76.14795362528703,77.1817071509495,20304700
2018-12-28,78.81784057617188,80.03067143297932,78.50038824593494,79.72949600241668,17963300
2018-12-31,79.46088409423828,80.42951795174264,78.7689947829238,79.43645943027569,13237200
2019-01-02,80.83651733398438,81.21908971096933,78.09340309168222,78.10153843701451,15670900
2019-01-03,79.68767547607422,81.14832797510527,79.34302839979883,80.94318001151959,16286400
2019-01-04,82.62540435791016,82.82234467033624,80.64777477942536,81.32886759148093,16935200
2019-01-07,82.6828384399414,83.26545791542125,81.82121447359256,82.41204162073244,15430700
2019-01-08,82.52692413330078,83.55266397102234,81.68992318039241,83.39674951229054,13578800
2019-01-09,82.38744354248047,83.28188587698907,82.00176427507931,82.72388302937857,14230300
2019-01-10,82.37921905517578,82.65822355234585,81.46015388768865,82.07559780308878,14376100
2019-01-11,81.98534393310547,82.19869333038655,81.19757015941336,81.9689285883179,15439900
2019-01-14,82.83055877685547,83.17520591552768,80.95961001192619,81.13193358126229,21258500
2019-01-15,83.4377670288086,84.08603524423424,80.91034300779624,81.14831535983487,26504900
2019-01-16,84.11066436767578,84.89022411854324,83.5362525786807,83.90551640580341,18533000
2019-01-17,84.4552993774414,84.93124408354973,83.63470764716556,83.79062207931575,14247600
2019-01-18,85.8257064819336,86.08009423605688,84.38146920071674,85.15282135345633,16428700
2019-01-22,84.47173309326172,85.0051128254735,83.80704938992832,84.58661545964144,17083700
2019-01-23,84.25837707519531,85.0953780638152,83.6757575737857,84.88202867611211,12146700
2019-01-24,84.30760192871094,84.59480781391044,83.65113222834336,83.80704041709808,11296800
2019-01-25,84.84101867675781,85.59596192363713,84.30763254732008,84.93949198485466,14369400
2019-01-28,85.24308013916016,85.53849370952715,84.18451588878163,84.43069595096047,12283100
2019-01-29,85.48106384277344,86.25242229644157,85.12000763391123,85.24309142067113,9743300
2019-01-30,85.6780014038086,86.35908790779077,85.16102451135778,85.45643808972419,12526300
2019-01-31,84.9312744140625,85.17745452530791,84.29942131077574,84.85742413706106,17520600
2019-02-01,85.24308013916016,86.03905524483682,84.94766656879318,85.3415534161555,13000800
2019-02-04,85.54670715332031,85.54670715332031,84.52917493152046,85.16923562363036,9871500
2019-02-05,85.16925048828125,85.7929022056073,84.7589544591021,85.76827918493528,12763000
2019-02-06,85.12820434570312,85.8503292447961,84.9066472811484,85.10358758971033,8745000
2019-02-07,84.01219177246094,84.93125690291434,83.24083968679548,84.72610893938074,13177500
2019-02-08,83.17518615722656,83.97936262309591,82.1084143026112,83.76601326066776,12892600
2019-02-11,82.78131866455078,83.70859163088139,82.69105304374656,83.50344363098455,10978500
2019-02-12,84.19274139404297,84.45533059436643,83.61012180146967,83.65935532008645,12852300
2019-02-13,84.59481048583984,85.21846204241304,84.43890229216076,84.43890229216076,10754100
2019-02-14,84.0450210571289,84.60302380062711,83.1669879728646,84.08605315645559,11518500
2019-02-15,86.61348724365234,86.73657103393329,85.06256887991195,85.25950920498151,14716900
2019-02-19,86.30984497070312,86.46575941464918,85.18563196134916,86.08828794143845,12764900
2019-02-20,86.72835540771484,86.8186210128739,86.06367174603278,86.33446856150995,10030300
2019-02-21,86.5478286743164,86.9745337075434,86.12932505244154,86.53141333037344,8400100
2019-02-22,86.16213989257812,87.05658195874699,85.98160869300898,86.73655165428119,10647300
2019-02-25,87.0647964477539,88.02488743633496,86.7283570354441,86.7775905444116,11230700
2019-02-26,86.40010833740234,86.54781510663706,85.29231069845116,85.75184008690655,15465400
2019-02-27,86.29344940185547,86.47397436552244,85.760063401178,86.30985848559992,9968800
2019-02-28,85.63697052001953,86.33447237748071,85.48926372874146,86.17035650300254,15156900
2019-03-01,85.69441986083984,86.90889873371057,85.50568095266335,86.24421497936719,13813300
2019-03-04,85.49748229980469,86.91710295080898,84.74253290335454,86.0965109525711,12466300
2019-03-05,85.43183135986328,85.79289383370606,84.73432943044696,85.44824044475615,10856600
2019-03-06,85.1117935180664,85.809295386256,84.97229439655237,85.22667588409202,9070800
2019-03-07,84.49633026123047,84.9066261205076,83.83165297259927,84.7260949407268,12705700
2019-03-08,84.5291976928711,84.70972896451298,83.6921902080989,83.6921902080989,10582400
2019-03-11,85.62875366210938,85.79287577960031,85.06254957346688,85.32513870083375,9763200
2019-03-12,85.3743896484375,85.98983362837667,85.13641722491995,85.82571147735428,10219100
2019-03-13,85.66160583496094,86.14575841262305,85.30054332013637,85.49748992492468,13022200
2019-03-14,86.4411392211914,86.87605814424569,85.71902067418699,85.75184509822611,10926500
2019-03-15,87.43408203125,87.63923003577135,86.35090081780204,86.49860763148223,24811700
2019-03-18,87.95925903320312,88.45161298415665,87.39304854626549,87.43408065077001,12935500
2019-03-19,87.63921356201172,88.95215929202669,87.43406559605253,88.7880371628879,12889300
2019-03-20,85.76824951171875,87.5161139981109,85.67799017629726,87.33558280603111,14920700
2019-03-21,84.41432189941406,84.9230850568066,83.93016924570962,84.9230850568066,19751000
2019-03-22,81.86225128173828,83.96296458300763,81.66530471427967,83.55266862506475,31115200
2019-03-25,81.18113708496094,82.52690697134126,80.49183680183418,81.72272435112968,21032300
2019-03-26,81.99356079101562,82.38744775206301,81.09091073686557,81.91150283347851,15987100
2019-03-27,81.71455383300781,82.4284648746895,81.30425782813505,81.96072767955935,12753200
2019-03-28,82.64179992675781,82.71565644472635,81.84582487424271,82.05918049650684,12454100
2019-03-29,83.06851959228516,83.69216491963469,82.54333502409824,83.32290107421406,14523400
2019-04-01,85.86674499511719,85.89956942586252,83.79885594312107,83.82347270102507,17499300
2019-04-02,86.27702331542969,86.52320336528194,85.61234594569486,85.83390298206689,10295400
2019-04-03,86.44937133789062,87.27817106253892,85.98984179263795,86.8268429301511,11499200
2019-04-04,87.28449249267578,87.42506534387037,86.36666526473067,86.44935740373613,11952100
2019-04-05,87.07777404785156,87.73927330332158,86.81317560736845,87.48294533837606,9933700
2019-04-08,87.35891723632812,87.35891723632812,86.74703449896472,86.91240616575763,8056300
2019-04-09,86.71395111083984,86.98681370567326,86.20128889621571,86.88759323792443,9092200
2019-04-10,87.10258483886719,87.41679984451602,86.38321113335503,86.92894269241512,10882300
2019-04-11,87.83851623535156,88.25195176890894,87.28450782590522,87.40853974767755,11183800
2019-04-12,91.95633697509766,92.4855339899602,90.02972574145927,90.49277786085852,25834100
2019-04-15,90.90618896484375,91.7826701020454,90.22815507769214,91.71651891585394,15163800
2019-04-16,91.86534881591797,92.10514211589772,90.84003074345449,90.87310633398864,11583200
2019-04-17,94.51136016845703,94.80903424052502,91.7909537539344,92.3614904682937,17791900
